time_of_day,is_walking,is_gps_moving,movement_speed_kmh,playback_duration_minutes,is_repeated_playback,current_signal,is_weak_signal,sig_hist_t_1,sig_hist_t_2,sig_hist_t_3,sig_hist_t_4,sig_hist_t_5,disconnect_probability,label_will_disconnect
17,0,0,0.0,2.7584728879363247,0,2,0,2,2,3,3,3,0.40735094022536633,0
15,0,0,0.0,5.260623409619333,0,2,0,2,2,2,3,3,0.2765982043409609,0
7,0,1,25.0,32.2471192998498,0,3,0,2,2,2,2,3,0.32219683457890025,0
19,0,0,0.0,7.784905211594527,0,2,0,3,2,2,2,2,0.39799115934494905,0
21,0,0,0.0,4.357467481475318,0,2,0,2,3,2,2,2,0.3520489211388712,0
10,0,0,0.0,17.017977691977894,0,1,1,2,2,3,2,2,0.3898722650882409,0
9,0,0,0.0,0.5,0,2,0,1,2,2,3,2,0.34698227056085745,0
23,0,0,0.0,22.381942474302996,0,2,0,2,1,2,2,3,0.3043067353659348,0
11,0,0,0.0,17.95459593928518,0,2,0,2,2,1,2,2,0.3540707207862112,0
20,1,1,5.60011962837898,0.8498772650331874,1,1,1,2,2,2,1,2,0.7757520314524724,1
5,0,0,0.0,10.33818938902389,0,0,1,1,2,2,2,1,0.5072635224251746,0
19,0,0,0.0,7.76650528153446,1,0,1,0,1,2,2,2,0.5966883855724175,0
4,0,0,0.0,2.582109202740076,0,0,1,0,0,1,2,2,0.5621694061787321,0
22,0,0,0.0,2.509332500839585,0,0,1,0,0,0,1,2,0.5179818868616715,0
8,0,0,0.0,2.6188407323411793,0,0,1,0,0,0,0,1,0.6685472889584136,1
15,0,0,0.0,13.731705735555105,0,0,1,0,0,0,0,0,0.6523587387537868,1
21,0,0,0.0,2.814956740183629,0,0,1,0,0,0,0,0,0.5882241252182423,0
13,1,1,5.085403287543003,0.921684674487849,0,0,1,0,0,0,0,0,1.0,1
21,0,0,0.0,47.400965213685375,0,0,1,0,0,0,0,0,0.6884895884824861,1
7,0,0,0.0,0.599394167142875,1,0,1,0,0,0,0,0,0.6500179193558381,1
19,1,1,6.044244839852571,16.355021801307092,1,0,1,0,0,0,0,0,1.0,1
18,0,0,0.0,41.24080140885955,0,0,1,0,0,0,0,0,0.5839493355189969,0
13,1,1,5.976691883202279,0.5801041389213779,0,0,1,0,0,0,0,0,1.0,1
6,0,0,0.0,50.60309793002039,0,1,1,0,0,0,0,0,0.550016238053601,0
4,0,0,0.0,10.467545598400065,1,2,0,1,0,0,0,0,0.5180499469019128,0
17,0,0,0.0,23.062705330906276,0,2,0,2,1,0,0,0,0.32593701586098617,0
1,1,1,3.1640454124545694,14.717316467811358,0,1,1,2,2,1,0,0,0.8030199526703827,1
10,0,0,0.0,14.38981264552201,0,1,1,1,2,2,1,0,0.43812939393666306,0
21,0,0,0.0,23.321300472975683,0,1,1,1,1,2,2,1,0.44777048055342134,0
7,0,0,0.0,1.0151920961889611,0,1,1,1,1,1,2,2,0.47573488195015495,0
0,0,0,0.0,7.473327769629439,0,0,1,1,1,1,1,2,0.5645788331157765,0
21,1,1,4.787696936921448,52.38395580720992,1,0,1,0,1,1,1,1,0.8905989516910393,1
11,0,0,0.0,0.8420056008752674,0,0,1,0,0,1,1,1,0.5779960125901241,0
1,0,0,0.0,4.573355438932369,0,0,1,0,0,0,1,1,0.710568111690619,1
17,0,0,0.0,16.726016544404896,0,1,1,0,0,0,0,1,0.5502109288965013,0
6,1,1,3.2273811060255193,1.5876698529126347,0,0,1,1,0,0,0,0,0.8685887228231205,1
16,0,0,0.0,11.53985160015334,0,1,1,0,1,0,0,0,0.4960702816244299,0
21,1,1,7.768702984042093,18.743468346013273,0,0,1,1,0,1,0,0,0.9910710081885502,1
22,0,0,0.0,21.246379379978,0,0,1,0,1,0,1,0,0.6185527017936899,0
13,1,1,5.756872310897281,12.355317512813592,0,0,1,0,0,1,0,1,0.9646978103148081,1
23,0,1,25.0,10.416128910209164,1,0,1,0,0,0,1,0,0.9476816394268675,1
6,0,0,0.0,18.770617295399315,1,0,1,0,0,0,0,1,0.5520805091268195,0
21,1,1,4.624675648591356,2.3508530769668816,0,0,1,0,0,0,0,0,1.0,1
2,0,0,0.0,17.11581141315485,0,1,1,0,0,0,0,0,0.6042924006185915,0
5,0,0,0.0,37.7450919490356,0,1,1,1,0,0,0,0,0.46076933375356144,0
19,0,0,0.0,17.221122735269994,0,1,1,1,1,0,0,0,0.5399570230559315,0
1,0,0,0.0,0.7142950023865444,0,2,0,1,1,1,0,0,0.30071495543097004,0
16,1,1,4.367806426500835,10.577876862110896,0,2,0,2,1,1,1,0,0.5841249364064554,0
11,0,0,0.0,19.434485674728652,0,2,0,2,2,1,1,1,0.39460221739455204,0
11,0,0,0.0,0.6631066352770955,0,1,1,2,2,2,1,1,0.4180683747103807,0
16,1,1,4.218771649244303,21.544770315941488,0,1,1,1,2,2,2,1,0.767917020790016,1
9,0,0,0.0,4.960990025371072,0,1,1,1,1,2,2,2,0.4595407514524936,0
2,0,0,0.0,13.329155540111245,0,1,1,1,1,1,2,2,0.4800804061733835,0
19,0,1,25.0,50.87325370851729,0,1,1,1,1,1,1,2,0.740875334492421,1
17,1,1,4.81171441046013,79.26469315205429,0,1,1,1,1,1,1,1,0.8783395960444988,1
12,1,1,3.471425250471269,15.093547401085493,0,1,1,1,1,1,1,1,0.8346571176967351,1
11,1,1,3.9352673051158398,10.143870889777794,0,0,1,1,1,1,1,1,0.8881127833960871,1
16,1,1,4.005314065699835,2.9346094406671988,1,0,1,0,1,1,1,1,0.9831001219572,1
3,0,0,0.0,3.504230555650321,0,0,1,0,0,1,1,1,0.6443198146890279,0
22,0,0,0.0,8.410746228895013,1,0,1,0,0,0,1,1,0.5700019216292691,0
9,0,0,0.0,18.174346749394722,1,0,1,0,0,0,0,1,0.6416253834841886,0
10,0,0,0.0,21.999759345449668,0,0,1,0,0,0,0,0,0.6785799556029186,1
5,0,0,0.0,3.763664945936686,0,0,1,0,0,0,0,0,0.6948911268181687,1
5,0,0,0.0,11.499218473274091,0,1,1,0,0,0,0,0,0.6396529376648155,0
8,1,1,3.2720373765034965,13.432808901620941,0,2,0,1,0,0,0,0,0.6633619529572261,1
14,0,0,0.0,33.53483803585367,0,2,0,2,1,0,0,0,0.4058473550349196,0
1,1,1,5.443036339299888,31.36318795657927,0,1,1,2,2,1,0,0,0.7297114591987045,1
3,1,1,4.70875911336729,25.50564404944933,0,2,0,1,2,2,1,0,0.5969363875803931,0
4,0,0,0.0,10.905570331160543,1,3,0,2,1,2,2,1,0.2586125424834694,0
16,0,0,0.0,1.0094653215324343,0,4,0,3,2,1,2,2,0.19648520426878036,0
7,0,0,0.0,6.107651939133283,0,4,0,4,3,2,1,2,0.13279096990326902,0
7,0,0,0.0,14.581828331072721,0,4,0,4,4,3,2,1,0.05487932675438287,0
21,0,0,0.0,15.225398545456718,1,4,0,4,4,4,3,2,0.05623758102783959,0
11,0,0,0.0,28.364383729757424,0,4,0,4,4,4,4,3,0.07492261279068654,0
20,1,1,5.605990396285657,7.155882064029462,0,4,0,4,4,4,4,4,0.22930177820874756,0
7,0,0,0.0,41.379609398718024,0,4,0,4,4,4,4,4,0.023418551750135477,0
18,0,0,0.0,2.6731849922450235,0,4,0,4,4,4,4,4,0.057674740786970796,0
2,0,0,0.0,0.7672811198279372,0,4,0,4,4,4,4,4,0.04638690228215288,0
17,0,0,0.0,2.916357438814848,0,4,0,4,4,4,4,4,0.0260525399379702,0
20,0,0,0.0,9.307463273509372,0,4,0,4,4,4,4,4,0.09058791046252493,0
18,0,0,0.0,25.966329660392574,0,4,0,4,4,4,4,4,0.08983057496860697,0
18,1,1,4.527458382991206,2.5056373156148886,0,3,0,4,4,4,4,4,0.34052970839578733,0
14,0,0,0.0,11.917285597722538,0,2,0,3,4,4,4,4,0.24393226169347162,0
5,0,0,0.0,22.481294022540112,0,2,0,2,3,4,4,4,0.3066525608153531,0
15,0,0,0.0,0.5322567699518361,0,3,0,2,2,3,4,4,0.16727708500976385,0
7,0,0,0.0,0.6360993011761021,0,4,0,3,2,2,3,4,0.1625255832132228,0
15,0,0,0.0,10.117566258366514,0,4,0,4,3,2,2,3,0.1250901114491708,0
17,1,1,5.511459004607758,3.0252499102990313,0,4,0,4,4,3,2,2,0.294260055477196,0
19,1,1,4.199704738983839,8.983081105922412,1,3,0,4,4,4,3,2,0.40906977498860714,0
15,0,0,0.0,0.6739483343287737,0,3,0,3,4,4,4,3,0.16545055581302956,0
10,0,0,0.0,56.49979375586149,0,4,0,3,3,4,4,4,0.08909341969950176,0
6,0,0,0.0,15.927937118537422,0,4,0,4,3,3,4,4,0.044312600749445985,0
16,1,1,5.648523635554945,17.408719643781946,0,4,0,4,4,3,3,4,0.1966732665123142,0
16,0,0,0.0,10.69194542893672,0,4,0,4,4,4,3,3,0.10554189553838383,0
11,0,0,0.0,26.136842763954863,0,4,0,4,4,4,4,3,0.036618047093699674,0
12,0,0,0.0,26.883094185292702,0,4,0,4,4,4,4,4,0.018515585281499818,0
9,0,0,0.0,2.599071580453895,0,4,0,4,4,4,4,4,0.02990230157045471,0
6,1,1,4.853274570271806,21.940852831726456,0,4,0,4,4,4,4,4,0.2781455472721638,0
13,0,0,0.0,12.544003008318949,1,4,0,4,4,4,4,4,0.019777808648434748,0
22,0,0,0.0,21.556557947778376,0,4,0,4,4,4,4,4,0.13262000250134354,0
0,0,1,25.0,37.64405616352395,0,4,0,4,4,4,4,4,0.10374549886684321,0
16,0,0,0.0,6.12169305584225,0,4,0,4,4,4,4,4,0.08298029801490545,0
3,0,0,0.0,12.69138275453312,0,4,0,4,4,4,4,4,0.022572101423949664,0
20,1,1,3.3190599803682717,23.230993174372156,0,4,0,4,4,4,4,4,0.1896487805409535,0
4,0,0,0.0,64.87742811621304,0,4,0,4,4,4,4,4,0.06212566327073726,0
19,0,1,25.0,14.223544374745384,1,4,0,4,4,4,4,4,0.14114244594521563,0
23,0,1,25.0,19.16041619991524,0,4,0,4,4,4,4,4,0.13902351322840104,0
22,1,1,4.075375702944919,28.095687334214734,1,3,0,4,4,4,4,4,0.36671206923976934,0
6,0,0,0.0,20.871491970423474,0,4,0,3,4,4,4,4,0.0,0
9,1,1,3.7807047596517735,42.79579775419079,1,4,0,4,3,4,4,4,0.1262684204011608,0
16,0,0,0.0,3.9148096388333093,0,4,0,4,4,3,4,4,0.06734910505051077,0
6,1,1,5.7073523727744995,35.756239946111855,0,4,0,4,4,4,3,4,0.20861912993221693,0
0,0,0,0.0,3.480981238465558,0,4,0,4,4,4,4,3,0.034480523075397146,0
6,0,0,0.0,12.490552065488608,0,4,0,4,4,4,4,4,0.0023466919908431555,0
23,0,0,0.0,11.100326821199713,0,3,0,4,4,4,4,4,0.07330351175673581,0
10,1,1,4.987121877183766,26.69731878386128,0,4,0,3,4,4,4,4,0.26725622467490273,0
8,1,1,4.539496647959541,7.626108836390498,0,4,0,4,3,4,4,4,0.1716726428081894,0
11,1,1,4.275746572503116,2.3179613487060537,0,3,0,4,4,3,4,4,0.3527251058005771,0
2,0,0,0.0,18.403283834325904,0,3,0,3,4,4,3,4,0.20207029720642142,0
3,0,0,0.0,13.995145739766398,1,3,0,3,3,4,4,3,0.16308649645123163,0
3,0,0,0.0,26.322873863436314,0,3,0,3,3,3,4,4,0.16619574468178694,0
12,1,1,3.9546379060165915,21.32141099970357,1,3,0,3,3,3,3,4,0.35552415289252914,0
22,1,1,3.2442094120810987,33.781975259438084,0,3,0,3,3,3,3,3,0.4057742042197611,0
18,0,0,0.0,27.40622261907116,0,3,0,3,3,3,3,3,0.21872542918267748,0
9,0,0,0.0,17.377168912668203,0,3,0,3,3,3,3,3,0.2449431496567372,0
4,0,0,0.0,9.402173178132912,0,3,0,3,3,3,3,3,0.1586283284082442,0
6,0,0,0.0,0.5,0,3,0,3,3,3,3,3,0.23121008838137277,0
23,0,0,0.0,5.513733525576543,0,4,0,3,3,3,3,3,0.07823445079953885,0
15,0,0,0.0,19.50297966977684,0,4,0,4,3,3,3,3,0.15596091844709253,0
0,0,0,0.0,0.9202027373284201,0,4,0,4,4,3,3,3,0.1482297109119829,0
11,1,1,3.990127163314009,21.195407320438985,0,4,0,4,4,4,3,3,0.16331063295710596,0
1,0,0,0.0,10.896947169056261,0,4,0,4,4,4,4,3,0.012117473357757244,0
6,1,1,2.928464415711283,30.349981095516263,0,4,0,4,4,4,4,4,0.16826771096451634,0
10,1,1,3.7098967810266954,16.17403210555571,0,3,0,4,4,4,4,4,0.3095700121385286,0
12,0,0,0.0,24.025160885832083,1,4,0,3,4,4,4,4,0.023496346685550326,0
1,0,0,0.0,2.822163920856174,0,4,0,4,3,4,4,4,0.0,0
6,0,0,0.0,2.847701968437688,0,4,0,4,4,3,4,4,0.09416383123012768,0
14,1,1,5.6390174194262705,3.5565668269669346,0,4,0,4,4,4,3,4,0.24233869400848942,0
10,0,1,25.0,6.081491389357046,1,3,0,4,4,4,4,3,0.2267252734183752,0
1,0,0,0.0,35.21807020335659,0,3,0,3,4,4,4,4,0.1177254992847948,0
6,0,0,0.0,22.328725487409258,1,2,0,3,3,4,4,4,0.19127657094743328,0
3,0,0,0.0,6.803523675096521,0,2,0,2,3,3,4,4,0.19955524341400782,0
10,0,0,0.0,37.60378469428212,0,3,0,2,2,3,3,4,0.10613031110818626,0
1,0,0,0.0,22.63886188051927,0,3,0,3,2,2,3,3,0.14496149661895147,0
15,0,0,0.0,16.00920884446489,0,4,0,3,3,2,2,3,0.05568366921397924,0
6,0,1,25.0,8.605596148844045,0,4,0,4,3,3,2,2,0.22566911586816948,0
12,1,1,4.89690750269985,15.818639836329563,0,3,0,4,4,3,3,2,0.3291127329888547,0
4,0,0,0.0,13.492575840114021,0,3,0,3,4,4,3,3,0.1788111986624007,0
16,0,0,0.0,22.83968035569017,0,2,0,3,3,4,4,3,0.2939772460913656,0
20,0,0,0.0,3.8346046809598877,0,2,0,2,3,3,4,4,0.3557465077090424,0
11,0,0,0.0,32.5178985299127,0,2,0,2,2,3,3,4,0.27733260897589956,0
18,1,1,4.349515683199636,13.442541848319985,0,3,0,2,2,2,3,3,0.4175037220545105,0
6,0,0,0.0,24.65722323814941,0,3,0,3,2,2,2,3,0.26785367886252565,0
5,1,1,3.259615820063166,6.399628755815904,0,4,0,3,3,2,2,2,0.237467553004194,0
7,0,0,0.0,7.461590421122951,0,3,0,4,3,3,2,2,0.12426322065674095,0
12,1,1,4.087930464977275,41.538071541353354,0,2,0,3,4,3,3,2,0.42546789958172404,0
4,0,0,0.0,14.591134310231398,0,2,0,2,3,4,3,3,0.2907622186774748,0
1,0,0,0.0,5.735105835258977,0,3,0,2,2,3,4,3,0.1429112419635285,0
8,0,0,0.0,1.2859433998006977,0,3,0,3,2,2,3,4,0.21794181036517715,0
10,0,0,0.0,8.546771413443249,0,2,0,3,3,2,2,3,0.37831585245706717,0
23,0,0,0.0,28.365361296378566,0,2,0,2,3,3,2,2,0.367961278478234,0
5,0,0,0.0,4.343894580596249,0,3,0,2,2,3,3,2,0.1499844347787455,0
6,0,0,0.0,29.52247829398883,1,2,0,3,2,2,3,3,0.3517472615375272,0
6,1,1,4.024488365330884,2.644739391694034,0,1,1,2,3,2,2,3,0.7252540296071521,1
18,0,0,0.0,2.087766938220336,0,0,1,1,2,3,2,2,0.576725705794641,0
5,0,1,25.0,13.95934739363552,0,1,1,0,1,2,3,2,0.7219984790815344,1
10,0,0,0.0,24.49350915554721,0,2,0,1,0,1,2,3,0.3621780951386841,0
10,0,0,0.0,22.715524858025148,0,2,0,2,1,0,1,2,0.40355077672024553,0
6,1,1,4.284956605387556,11.766069718824768,0,2,0,2,2,1,0,1,0.6403284060279464,0
1,0,0,0.0,15.270356392775234,0,3,0,2,2,2,1,0,0.29067181768433786,0
18,0,0,0.0,4.480119866459848,0,3,0,3,2,2,2,1,0.20418158495742464,0
3,0,0,0.0,12.018367774347398,1,4,0,3,3,2,2,2,0.12241411551266758,0
5,0,0,0.0,3.4922560543104972,0,3,0,4,3,3,2,2,0.2664402257126947,0
16,0,0,0.0,39.541212554992036,0,3,0,3,4,3,3,2,0.22262638387034486,0
4,0,0,0.0,17.000699201552244,0,3,0,3,3,4,3,3,0.1079011320214101,0
6,1,1,5.434417608871502,12.473868425078354,0,2,0,3,3,3,4,3,0.47946678981848323,0
8,0,0,0.0,4.258185451788751,0,1,1,2,3,3,3,4,0.44383841972414306,0
0,0,0,0.0,7.888535298803972,0,1,1,1,2,3,3,3,0.5305505390723271,0
0,0,0,0.0,22.72670108833798,1,1,1,1,1,2,3,3,0.38279936429944483,0
18,1,1,5.132218646411975,4.104879781264225,0,2,0,1,1,1,2,3,0.5028866565521805,0
5,0,0,0.0,2.0692404553090467,0,2,0,2,1,1,1,2,0.42686606480596223,0
17,1,1,3.8463737430753993,5.5085357022675865,0,2,0,2,2,1,1,1,0.5337927069607529,0
9,1,1,2.7198698808896724,23.732576596243742,0,2,0,2,2,2,1,1,0.5158405778488016,0
10,1,1,4.935228640819133,32.198610059792976,0,2,0,2,2,2,2,1,0.5067606645551701,0
0,0,0,0.0,8.02583552932774,0,2,0,2,2,2,2,2,0.3663198503811883,0
0,0,0,0.0,22.797914497411423,0,1,1,2,2,2,2,2,0.49684435313534525,0
12,0,0,0.0,6.057038071119091,1,1,1,1,2,2,2,2,0.43521885474523897,0
4,0,0,0.0,10.663270854593783,0,1,1,1,1,2,2,2,0.4002385011040191,0
19,1,1,4.3356653614531,0.5,0,1,1,1,1,1,2,2,0.8306234056712628,1
0,0,0,0.0,18.67170715698364,0,1,1,1,1,1,1,2,0.43770437614596813,0
19,0,0,0.0,19.025586783525853,0,1,1,1,1,1,1,1,0.5277879307108352,0
2,0,0,0.0,1.5838035581204712,0,1,1,1,1,1,1,1,0.5012128927375464,0
17,1,1,7.4193393088871264,6.666328190428564,0,0,1,1,1,1,1,1,0.9250566271178049,1
8,0,0,0.0,9.911555477845713,0,0,1,0,1,1,1,1,0.5702960245111132,0
13,0,0,0.0,22.31537091778574,0,0,1,0,0,1,1,1,0.6051853338354641,0
16,1,1,4.736250864143415,26.025572469057042,1,0,1,0,0,0,1,1,0.9489319940469869,1
22,0,0,0.0,19.049483688129747,0,0,1,0,0,0,0,1,0.6247011378324854,0
13,1,1,4.106112671923737,3.647265947941203,0,0,1,0,0,0,0,0,1.0,1
3,1,1,4.194011544925552,6.608786576564146,0,0,1,0,0,0,0,0,0.9736710109996535,1
4,0,0,0.0,4.2613852661592135,0,0,1,0,0,0,0,0,0.586600042994919,0
20,0,0,0.0,15.207946027940782,1,0,1,0,0,0,0,0,0.595660554607825,0
16,1,1,4.23836380271722,15.634170318222703,0,0,1,0,0,0,0,0,0.9815743263609984,1
21,0,0,0.0,0.5,0,1,1,0,0,0,0,0,0.4609850780708641,0
1,0,0,0.0,19.735373046174903,0,1,1,1,0,0,0,0,0.6018460179868315,0
22,1,1,3.801418283856875,3.910938499822202,1,1,1,1,1,0,0,0,0.9169541084484475,1
21,0,0,0.0,24.245116531032583,0,1,1,1,1,1,0,0,0.45107825031312454,0
4,0,0,0.0,26.829776398541807,0,1,1,1,1,1,1,0,0.5236476459154923,0
3,0,0,0.0,23.91646989447625,1,1,1,1,1,1,1,1,0.5204978194385194,0
3,0,0,0.0,7.866593591640669,0,2,0,1,1,1,1,1,0.4766295745370608,0
5,0,0,0.0,6.422616014853041,0,2,0,2,1,1,1,1,0.44900417151638167,0
19,0,0,0.0,8.567158198764501,0,2,0,2,2,1,1,1,0.32540852189945624,0
20,0,0,0.0,11.237405563552349,1,2,0,2,2,2,1,1,0.35072932930990686,0
12,0,0,0.0,4.313629680422016,0,2,0,2,2,2,2,1,0.30953063846738943,0
21,1,1,4.392932213718046,40.24371996460455,0,2,0,2,2,2,2,2,0.49518067032644314,0
4,0,0,0.0,10.519654931677497,0,3,0,2,2,2,2,2,0.1920165414280233,0
22,0,0,0.0,1.1402138331440868,1,4,0,3,2,2,2,2,0.05425406702877003,0
22,0,0,0.0,88.18324276320624,0,4,0,4,3,2,2,2,0.23225342610383998,0
6,0,0,0.0,9.927752437259057,0,4,0,4,4,3,2,2,0.012240621170290344,0
19,0,0,0.0,44.05880066509391,0,3,0,4,4,4,3,2,0.21161048087226692,0
0,0,0,0.0,7.42142311673339,0,4,0,3,4,4,4,3,0.015784821456672156,0
13,0,0,0.0,3.8187548317471713,0,4,0,4,3,4,4,4,0.0,0
23,0,0,0.0,20.027182434454957,0,4,0,4,4,3,4,4,0.01154001047167827,0
3,0,0,0.0,8.497567641584872,0,4,0,4,4,4,3,4,0.11141524925379312,0
16,1,1,4.952758081186313,31.987397410138566,0,4,0,4,4,4,4,3,0.27447310110314305,0
20,1,1,5.437677264870994,9.368066361821228,1,4,0,4,4,4,4,4,0.30405587765153375,0
13,0,0,0.0,6.195066728451566,0,4,0,4,4,4,4,4,0.06111431241467642,0
15,0,0,0.0,51.02304342097991,1,4,0,4,4,4,4,4,0.0,0
13,0,0,0.0,26.612443384150406,0,3,0,4,4,4,4,4,0.1278380123636857,0
15,0,0,0.0,3.452509415378345,0,4,0,3,4,4,4,4,0.08673982736327399,0
23,0,0,0.0,10.066536143950927,0,4,0,4,3,4,4,4,0.05903739719990564,0
19,1,1,5.5977747126408826,1.804009278167471,0,4,0,4,4,3,4,4,0.19984956459195097,0
7,0,0,0.0,1.7100419414166546,0,4,0,4,4,4,3,4,0.01314371433716146,0
23,0,0,0.0,28.80071939377061,1,4,0,4,4,4,4,3,0.07474041470136743,0
2,1,1,4.433308472394248,40.285337878761055,0,3,0,4,4,4,4,4,0.3486993472518255,0
18,0,1,25.0,20.138909491069295,0,3,0,3,4,4,4,4,0.2946244714535334,0
0,0,0,0.0,67.97419804282329,0,2,0,3,3,4,4,4,0.3249338567862372,0
1,0,0,0.0,0.6950394126229946,0,2,0,2,3,3,4,4,0.19311280742422707,0
14,0,0,0.0,6.040994554511235,0,2,0,2,2,3,3,4,0.2942059651068519,0
21,0,0,0.0,2.125601837566552,1,3,0,2,2,2,3,3,0.2261425986935866,0
9,0,0,0.0,22.850176456625448,0,2,0,3,2,2,2,3,0.35896499336828325,0
17,1,1,5.272736213948789,33.165551272272175,0,1,1,2,3,2,2,2,0.8360138967879702,1
21,0,0,0.0,8.889174859014467,0,1,1,1,2,3,2,2,0.47906627292598714,0
13,0,0,0.0,26.50935329899155,0,1,1,1,1,2,3,2,0.47112852057577514,0
16,0,0,0.0,28.220827107924656,0,2,0,1,1,1,2,3,0.350332217182014,0
12,0,0,0.0,2.256945387764001,0,1,1,2,1,1,1,2,0.5145943490038161,0
0,0,1,25.0,7.097785449608446,0,0,1,1,2,1,1,1,0.8694933192701882,1
4,0,0,0.0,3.124345603861639,0,0,1,0,1,2,1,1,0.5784124291935304,0
12,0,0,0.0,16.632255951764296,0,0,1,0,0,1,2,1,0.6596883978056014,1
13,0,0,0.0,7.3489591627943165,1,0,1,0,0,0,1,2,0.6067376039432878,0
23,0,0,0.0,16.52913406361681,0,1,1,0,0,0,0,1,0.5504178947640134,0
2,0,0,0.0,31.297146769561408,0,1,1,1,0,0,0,0,0.49648441650368635,0
14,1,1,4.437289758254601,7.984629696775264,0,1,1,1,1,0,0,0,0.8727413593546369,1
18,1,1,5.814463558997442,53.59247344408949,0,0,1,1,1,1,0,0,0.9653417036726347,1
16,1,1,4.0147914435477245,7.879297045770287,0,1,1,0,1,1,1,0,0.8071478996955318,1
2,0,0,0.0,3.6069143198256466,1,2,0,1,0,1,1,1,0.4508685462311436,0
15,0,0,0.0,11.302149191398811,0,2,0,2,1,0,1,1,0.42425246570954545,0
13,0,0,0.0,7.6383669393437765,0,3,0,2,2,1,0,1,0.27852797255042344,0
11,1,1,3.4101800658356884,2.0029967441483456,1,3,0,3,2,2,1,0,0.4211267548528115,0
11,1,1,4.439578618145939,0.5,0,3,0,3,3,2,2,1,0.41652608095379606,0
10,0,0,0.0,20.438912005862235,0,3,0,3,3,3,2,2,0.2945490095609026,0
16,0,0,0.0,40.51451463898582,0,3,0,3,3,3,3,2,0.1835991600037264,0
7,0,1,25.0,8.70999315516753,0,3,0,3,3,3,3,3,0.29095408524095473,0
16,0,0,0.0,1.0146633201403297,1,3,0,3,3,3,3,3,0.27749420612336895,0
20,0,0,0.0,20.24325314241757,0,3,0,3,3,3,3,3,0.30846242523731504,0
22,1,1,4.708273113655508,30.269210947737896,0,3,0,3,3,3,3,3,0.3317770443069932,0
19,0,0,0.0,5.865737226249019,0,3,0,3,3,3,3,3,0.2013280244707761,0
10,1,1,5.072038447060304,3.7657257898253422,0,3,0,3,3,3,3,3,0.30996551605005235,0
1,0,0,0.0,6.1659849117647445,0,4,0,3,3,3,3,3,0.06888029383662421,0
9,0,0,0.0,35.840988443970346,0,4,0,4,3,3,3,3,0.07770898490598822,0
9,1,1,4.123671626244578,8.118270655141961,0,4,0,4,4,3,3,3,0.25098161517715833,0
10,0,0,0.0,15.926595804761245,0,4,0,4,4,4,3,3,0.0,0
5,0,0,0.0,1.158968883370516,0,4,0,4,4,4,4,3,0.05245363028321374,0
3,0,0,0.0,4.959655909563888,0,4,0,4,4,4,4,4,0.062335180889927046,0
23,0,0,0.0,3.8820637407440484,0,4,0,4,4,4,4,4,0.025489018877633014,0
11,0,1,25.0,0.9700658091762622,0,4,0,4,4,4,4,4,0.22617727567362048,0
10,0,0,0.0,1.927943033341694,1,3,0,4,4,4,4,4,0.15950069726135446,0
22,0,0,0.0,8.083344936755099,0,4,0,3,4,4,4,4,0.09526879399016674,0
22,1,1,3.9156163635302805,12.246845522071,0,4,0,4,3,4,4,4,0.18839342177351495,0
12,1,1,4.5467169620624075,5.607727326957904,0,4,0,4,4,3,4,4,0.2110060199227437,0
4,0,0,0.0,8.158025446948388,0,4,0,4,4,4,3,4,0.023336405335883034,0
5,0,0,0.0,21.375065244275646,0,4,0,4,4,4,4,3,0.0732216869323907,0
0,0,0,0.0,4.259072934921146,0,3,0,4,4,4,4,4,0.15101088095724385,0
5,0,0,0.0,0.5207721752225283,0,2,0,3,4,4,4,4,0.20145294559062227,0
17,0,0,0.0,4.4556627643548,0,2,0,2,3,4,4,4,0.26107935084768424,0
21,0,0,0.0,38.151005028164526,0,2,0,2,2,3,4,4,0.39444368139389313,0
8,0,0,0.0,0.5,0,2,0,2,2,2,3,4,0.2144192130427361,0
23,0,0,0.0,2.0706602374972607,0,3,0,2,2,2,2,3,0.18701700140920535,0
14,0,0,0.0,1.0094245161428819,0,3,0,3,2,2,2,2,0.29227256102488913,0
7,0,0,0.0,7.096372795272852,0,3,0,3,3,2,2,2,0.23040712953108666,0
18,1,1,5.303679880193293,15.651121407719716,1,4,0,3,3,3,2,2,0.351138044269115,0
23,0,0,0.0,36.176654614980826,0,4,0,4,3,3,3,2,0.1345397626827651,0
15,0,0,0.0,23.703043043636352,0,3,0,4,4,3,3,3,0.2663485012230694,0
5,0,0,0.0,4.329355996936318,0,3,0,3,4,4,3,3,0.08515219184253496,0
5,0,0,0.0,15.111292632627634,0,3,0,3,3,4,4,3,0.18104535085550658,0
21,0,0,0.0,16.352726944399922,0,4,0,3,3,3,4,4,0.13495183730771293,0
2,0,0,0.0,1.423109913424483,0,4,0,4,3,3,3,4,0.15155200409205322,0
9,0,0,0.0,8.35655812496501,0,4,0,4,4,3,3,3,0.06269008064581957,0
0,0,0,0.0,5.593152409709967,0,4,0,4,4,4,3,3,0.1634083171926372,0
13,0,0,0.0,2.563852231559371,0,4,0,4,4,4,4,3,0.018141116693575134,0
3,0,0,0.0,0.9069489596930433,0,4,0,4,4,4,4,4,0.04204975740641745,0
11,0,0,0.0,0.5,0,4,0,4,4,4,4,4,0.09450587762602052,0
5,0,0,0.0,29.35609147596525,0,3,0,4,4,4,4,4,0.17165992364820065,0
